"Time:","Reading Number:","Azimuth:","Pitch:","Roll:","Acceleration X:","Acceleration Y:","Acceleration Z:","Start/End:","Activity:"
"15:00:31","0","2.4679835","1.3728185","2.730597","1.0982548","2.1844776","1.9743868","",""
"15:00:31","1","2.4679835","1.3728185","2.730597","0.8786039","1.7475821","1.5795095","",""
"15:00:31","2","2.4679835","1.3728185","2.730597","0.7028831","1.3980657","1.2636076","",""
"15:00:31","3","2.4679835","1.3728185","2.730597","0.5623065","1.1184525","1.0108862","",""
"15:00:31","4","2.4679835","1.3728185","2.730597","0.44984525","0.89476204","0.8087089","",""
"15:00:31","5","2.4679835","1.3728185","2.730597","0.35987616","0.7158096","0.6469672","",""
"15:00:31","6","0.67903155","1.3457543","2.4943185","0.26624954","0.3836248","-0.91358787","",""
"15:00:31","7","0.67903155","1.3457543","2.4943185","0.2129997","0.3068998","-0.7308703","",""
"15:00:31","8","0.68041235","1.3458588","2.492907","0.17048335","0.24439073","-0.5835915","",""
"15:00:31","9","0.68041235","1.3458588","2.492907","0.13638663","0.19551253","-0.46687323","",""
"15:00:31","10","0.69014776","1.3462685","2.4831095","0.10943711","0.14857197","-0.36571026","",""
"15:00:31","11","0.69014776","1.3462685","2.4831095","0.08754969","0.11885762","-0.2925682","",""
"15:00:31","12","0.6925016","1.3465463","2.4806936","0.070261955","0.09315324","-0.23217154","",""
"15:00:31","13","0.6925016","1.3465463","2.4806936","0.056209564","0.07452273","-0.18573725","",""
"15:00:31","14","0.69539666","1.346923","2.4777365","0.045269012","0.057252645","-0.14627379","",""
"15:00:31","15","0.69539666","1.346923","2.4777365","0.036215186","0.045802116","-0.11701906","",""
"15:00:31","16","0.69645303","1.347123","2.476649","0.029132247","0.035771847","-0.09277016","",""
"15:00:31","17","0.69645303","1.347123","2.476649","0.023305774","0.028617382","-0.07421619","",""
"15:00:31","18","0.6991345","1.3475356","2.4738748","0.018974781","0.020674467","-0.05722773","",""
"15:00:31","19","0.6991345","1.3475356","2.4738748","0.0151798725","0.016539574","-0.04578221","",""
"15:00:31","20","0.7071923","1.3489287","2.4663675","0.013258338","0.007225752","-0.0301795","",""
"15:00:32","21","0.7071923","1.3489287","2.4663675","0.010606647","0.005780697","-0.024143577","",""
"15:00:32","22","0.7189894","1.3520056","2.4556086","0.01094687","-0.003982544","-0.009877205","",""
"15:00:32","23","0.7189894","1.3520056","2.4556086","0.008757472","-0.0031859875","-0.007901788","",""
