"Time Stamp","Time Interval","X Acceleration","Y Acceleration","Z Acceleration"
"15:02:02","2592","-0.060875773","-0.05636716","0.053773582"
"15:02:02","2593","-0.04870069","-0.045093775","0.043018878"
"15:02:02","2594","-0.084637165","-0.04753971","0.04170084"
"15:02:02","2595","-0.067709684","-0.038031816","0.03336066"
"15:02:02","2596","-0.12173247","0.0052821636","-0.029733956"
"15:02:02","2597","-0.097386","0.0042254925","-0.0237872"
"15:02:02","2598","-0.10903156","-0.0072681904","-0.039711"
"15:02:02","2599","-0.0872252","-0.0058145523","-0.0317688"
"15:02:02","2600","-0.08593094","-0.05940962","-0.069496155"
"15:02:02","2601","-0.06874478","-0.04752779","-0.055596948"
"15:02:02","2602","-0.08049387","-0.0612123","-0.15152961"
"15:02:02","2603","-0.06439513","-0.048969746","-0.12122369"
"15:02:02","2604","-0.09503955","-0.057578087","-0.2133514"
"15:02:02","2605","-0.076031625","-0.04606247","-0.17068112"
"15:02:02","2606","-0.14109814","-0.012382507","-0.22771563"
"15:02:02","2607","-0.1128785","-0.009906054","-0.18217249"
"15:02:02","2608","-0.25151688","0.01982069","-0.30515638"
"15:02:02","2609","-0.20121348","0.015856504","-0.2441251"
"15:02:02","2610","-0.27824515","0.00584054","-0.32540476"
"15:02:02","2611","-0.22259611","0.0046725273","-0.26032382"
"15:02:02","2612","-0.1976524","-0.020884037","-0.2789929"
"15:02:02","2613","-0.15812188","-0.016707182","-0.22319432"
"15:02:02","2614","-0.123511076","-0.014422417","-0.21210615"
"15:02:02","2615","-0.098808885","-0.011538029","-0.16968493"
"15:02:02","2616","-0.017079115","0.005061865","-0.16482924"
"15:02:02","2617","-0.013663292","0.0040495396","-0.13186339"
"15:02:02","2618","0.0800938","0.06369066","-0.14308953"
"15:02:02","2619","0.06407505","0.050952435","-0.114471614"
"15:02:02","2620","0.07060188","0.11379337","-0.16582835"
"15:02:03","2621","0.05648148","0.09103465","-0.13266265"
"15:02:03","2622","0.018983364","0.09118295","-0.1247257"
"15:02:03","2623","0.015186667","0.07294631","-0.09978056"
"15:02:03","2624","-0.06267613","0.11769676","-0.13093936"
"15:02:03","2625","-0.050140917","0.09415746","-0.10475147"
"15:02:03","2626","-0.12450999","-4.858379","-0.14645237"
"15:02:03","2627","-0.099608004","-3.886703","-0.11716193"
"15:02:03","2628","-0.12597519","-3.017271","-0.14813238"
"15:02:03","2629","-0.10078016","-2.413817","-0.118505895"
"15:02:03","2630","-0.078421354","-1.8971909","-0.11550999"
"15:02:03","2631","-0.06273711","-1.5177528","-0.092408"
"15:02:03","2632","-0.01413697","-1.1699458","-0.11160916"
"15:02:03","2633","-0.011309564","-0.9359567","-0.08928734"
"15:02:03","2634","0.16275501","-0.7320082","-0.10988194"
"15:02:03","2635","0.13020402","-0.5856066","-0.087905526"
"15:02:03","2636","0.2718218","-0.49340796","-0.07930094"
"15:02:03","2637","0.21745747","-0.39472628","-0.06344074"
"15:02:03","2638","0.2531423","-0.31873322","-0.05733204"
"15:02:03","2639","0.20251381","-0.25498652","-0.045865655"
"15:02:03","2640","0.24177468","-0.28867483","0.035818398"
"15:02:03","2641","0.19341975","-0.23093987","0.028654754"
"15:02:03","2642","0.1634661","-0.18989539","0.008897364"
"15:02:03","2643","0.13077283","-0.15191627","0.007117927"
"15:02:03","2644","0.1161297","-0.22922492","0.10565442"
"15:02:03","2645","0.09290373","-0.18337989","0.08452356"
"15:02:03","2646","0.12234068","4.8496103","0.10042709"
"15:02:03","2647","0.097872615","3.8796883","0.0803417"
"15:02:03","2648","0.18371439","-1.8231802","-0.042234182"
"15:02:04","2649","0.14697158","-1.4585443","-0.03378737"
"15:02:04","2650","0.13231504","-1.1588817","-0.03954065"
"15:02:04","2651","0.10585201","-0.9271054","-0.031632543"
"15:02:04","2652","0.15414512","-0.6610117","-0.10315037"
"15:02:04","2653","0.12331605","-0.5288093","-0.08252025"
"15:02:04","2654","0.079734325","-0.36644483","-0.111415386"
"15:02:04","2655","0.06378746","-0.2931559","-0.08913231"
"15:02:04","2656","0.013133764","-0.20031643","-0.09160739"
"15:02:04","2657","0.010506988","-0.16025305","-0.07328588"
"15:02:04","2658","-0.089285135","-0.3529725","0.1463095"
"15:02:04","2659","-0.07142806","-0.28237796","0.11704761"
"15:02:04","2660","-0.22844619","4.640595","0.21336126"
"15:02:04","2661","-0.18275696","3.712476","0.17068899"
"15:02:04","2662","-0.29521728","2.947263","0.14690167"
"15:02:04","2663","-0.23617387","2.3578105","0.117521346"
