"Time:","Reading Number:","Azimuth:","Pitch:","Roll:","Acceleration X:","Acceleration Y:","Acceleration Z:","Start/End:","Activity:"
"15:02:06","2706","-0.61521554","1.35116","-2.351395","0.14613712","-1.3522271","-0.58090425","","add jelly"
"15:02:06","2707","-0.61521554","1.35116","-2.351395","0.11690974","-1.0817817","-0.4647234","","add jelly"
"15:02:06","2708","-0.43681267","1.2890098","-2.5333474","0.043807626","-1.0109873","-0.22905645","","add jelly"
"15:02:06","2709","-0.43681267","1.2890098","-2.5333474","0.0350461","-0.80878973","-0.18324515","","add jelly"
"15:02:06","2710","-0.37927294","1.2745789","-2.5972698","0.016492248","-0.6981697","-0.10056433","","add jelly"
"15:02:06","2711","-0.37927294","1.2745789","-2.5972698","0.013193727","-0.5585358","-0.08045146","","add jelly"
"15:02:06","2712","-0.27631834","1.1942222","-2.7070105","-0.05373037","-0.53462124","0.01800251","","add jelly"
"15:02:06","2713","-0.27631834","1.1942222","-2.7070105","-0.042984247","-0.42769694","0.014402002","","add jelly"
"15:02:06","2714","-0.22820795","1.2080667","-2.7551386","-0.023311853","-0.38066006","0.050009906","","add jelly"
"15:02:06","2715","-0.22820795","1.2080667","-2.7551386","-0.018649459","-0.304528","0.04000792","","add jelly"
"15:02:06","2716","-0.1993684","1.2106835","-2.7806869","-0.012826204","-0.26406097","0.055077985","","add jelly"
"15:02:06","2717","-0.1993684","1.2106835","-2.7806869","-0.01026094","-0.21124887","0.04406239","","add jelly"
"15:02:06","2718","-0.12995496","1.1967282","-2.8403513","-0.01937294","-0.21673083","0.09078066","","add jelly"
"15:02:06","2719","-0.12995496","1.1967282","-2.8403513","-0.0154984","-0.17338467","0.072624534","","add jelly"
"15:02:06","2720","-0.06626006","1.1573286","-2.9304295","-0.04391849","-0.21077037","0.10905554","","add jelly"
"15:02:06","2721","-0.06626006","1.1573286","-2.9304295","-0.035134792","-0.1686163","0.08724443","","add jelly"
"15:02:06","2722","-0.092012666","1.0988601","-2.9967797","-0.07488263","-0.18797326","0.04919345","","add jelly"
"15:02:06","2723","-0.092012666","1.0988601","-2.9967797","-0.059906125","-0.15037847","0.03935475","","add jelly"
"15:02:06","2724","-0.062099833","1.0839069","-3.104901","-0.05988753","-0.20679975","0.05541407","","add jelly"
"15:02:06","2725","-0.062099833","1.0839069","-3.104901","-0.047909975","-0.1654396","0.044331256","","add jelly"
"15:02:06","2726","-0.3420333","0.9090575","-2.8989217","-0.17820752","0.03243184","-0.18848178","","add jelly"
"15:02:06","2727","-0.3420333","0.9090575","-2.8989217","-0.14256597","0.025945663","-0.15078542","","add jelly"
"15:02:06","2728","-0.41093564","0.79073936","-2.780024","-0.20870727","0.11587477","-0.1757502","","add jelly"
"15:02:06","2729","-0.41093564","0.79073936","-2.780024","-0.16696584","0.092699766","-0.14060014","","add jelly"
"15:02:06","2730","-0.43467253","0.7626499","-2.6972947","-0.15604424","0.14034343","-0.13146964","","add jelly"
"15:02:06","2731","-0.43467253","0.7626499","-2.6972947","-0.12483537","0.112274885","-0.105175704","","add jelly"
"15:02:06","2732","-0.4560045","0.74072117","-2.655206","-0.117411315","0.12349081","-0.10120615","","add jelly"
"15:02:06","2733","-0.4560045","0.74072117","-2.655206","-0.09392905","0.09879255","-0.08096492","","add jelly"
"15:02:06","2734","-0.46390557","0.7084136","-2.6295438","-0.10098934","0.09956384","-0.071092784","","add jelly"
"15:02:07","2735","-0.46390557","0.7084136","-2.6295438","-0.08079147","0.07965112","-0.056874216","","add jelly"
"15:02:07","2736","-0.501415","0.7582637","-2.5745518","-0.024753094","0.107714415","-0.075506926","","add jelly"
"15:02:07","2737","-0.501415","0.7582637","-2.5745518","-0.01980251","0.08617139","-0.060405552","","add jelly"
"15:02:07","2738","-0.50427026","0.75610924","-2.5579298","-0.017565608","0.08223486","-0.050608635","","add jelly"
"15:02:07","2739","-0.50427026","0.75610924","-2.5579298","-0.01405251","0.06578803","-0.040486902","","add jelly"
"15:02:07","2740","-0.5214876","0.762826","-2.5392323","-0.005868554","0.06758833","-0.04616338","","add jelly"
"15:02:07","2741","-0.5214876","0.762826","-2.5392323","-0.0046948195","0.05407071","-0.03693071","","add jelly"
"15:02:07","2742","-0.59058285","0.8140192","-2.4661891","0.037198663","0.10169101","-0.08482075","","add jelly"
"15:02:07","2743","-0.59058285","0.8140192","-2.4661891","0.02975893","0.08135271","-0.06785661","","add jelly"
"15:02:07","2744","-0.6977979","0.88901806","-2.3675182","0.08380628","0.14401889","-0.14005733","","add jelly"
"15:02:07","2745","-0.6977979","0.88901806","-2.3675182","0.06704497","0.11521506","-0.112045884","","add jelly"
"15:02:07","2746","-0.8066352","0.92030644","-2.2627673","0.07866669","0.1759727","-0.17670655","","add jelly"
"15:02:07","2747","-0.8066352","0.92030644","-2.2627673","0.062933326","0.14077806","-0.14136523","","add jelly"
"15:02:07","2748","-0.8149689","0.92749405","-2.265624","0.056096792","0.11033702","-0.11975908","","add jelly"
"15:02:07","2749","-0.8149689","0.92749405","-2.265624","0.04487741","0.08826971","-0.095807254","","add jelly"
"15:02:07","2750","-0.7555602","0.9835113","-2.390783","0.080715775","-0.029511452","-0.029118896","","add jelly"
"15:02:07","2751","-0.7555602","0.9835113","-2.390783","0.06457263","-0.023609161","-0.023295105","","add jelly"
"15:02:07","2752","-0.8027332","1.0870581","-2.4236271","0.1344955","-0.045162678","-0.05637443","","add jelly"
"15:02:07","2753","-0.8027332","1.0870581","-2.4236271","0.1075964","-0.03613019","-0.045099497","","add jelly"
"15:02:07","2754","-0.94413185","1.1934596","-2.3398168","0.17119837","0.03814411","-0.14919853","","add jelly"
