"Time:","Reading Number:","Azimuth:","Pitch:","Roll:","Acceleration X:","Acceleration Y:","Acceleration Z:","Start/End:","Activity:"
"15:00:51","573","-0.3401445","0.6865739","3.0613852","-0.064885795","3.590125","0.16671285","","turn toaster on"
"15:00:51","574","-0.07314269","0.6751265","2.816392","-0.061066568","2.6761055","0.3469717","","turn toaster on"
"15:00:51","575","-0.07314269","0.6751265","2.816392","-0.04885322","2.1408844","0.27757734","","turn toaster on"
"15:00:51","576","0.14594574","0.69455516","2.6892183","-0.023539603","1.6109686","0.39733267","","turn toaster on"
"15:00:51","577","0.14594574","0.69455516","2.6892183","-0.01883167","1.2887748","0.31786615","","turn toaster on"
"15:00:51","578","0.33644906","0.81608784","2.5987182","0.08216083","0.95861983","0.40669557","","turn toaster on"
"15:00:51","579","0.33644906","0.81608784","2.5987182","0.065728664","0.7668958","0.32535645","","turn toaster on"
"15:00:51","580","0.40564635","0.85149235","2.5662684","0.08090651","0.58755684","0.315643","","turn toaster on"
"15:00:51","581","0.40564635","0.85149235","2.5662684","0.06472522","0.47004557","0.25251442","","turn toaster on"
"15:00:51","582","0.49395","0.8450071","2.5479069","0.046591997","0.3613472","0.27265444","","turn toaster on"
"15:00:51","583","0.49395","0.8450071","2.5479069","0.037273586","0.28907776","0.21812356","","turn toaster on"
"15:00:51","584","0.44114113","0.7648091","2.60633","-0.034339547","0.2780006","0.13225174","","turn toaster on"
"15:00:51","585","0.44114113","0.7648091","2.60633","-0.027471602","0.22240043","0.1058014","","turn toaster on"
"15:00:51","586","0.42040122","0.7840175","2.575017","-0.0066105127","0.15286994","0.06804919","","turn toaster on"
"15:00:51","587","0.42040122","0.7840175","2.575017","-0.005288422","0.12229586","0.054439336","","turn toaster on"
"15:00:51","588","0.44940433","0.84763217","2.5286074","0.04666102","0.060709","0.06675395","","turn toaster on"
"15:00:51","589","0.44940433","0.84763217","2.5286074","0.03732884","0.048567295","0.05340317","","turn toaster on"
"15:00:51","590","0.37236044","0.87741774","2.6007564","0.053691566","0.096573114","-0.018912584","","turn toaster on"
"15:00:51","591","0.37236044","0.87741774","2.6007564","0.042953253","0.07725835","-0.015130073","","turn toaster on"
"15:00:51","592","0.20198639","0.8630978","2.7015817","0.022906661","0.14246678","-0.1484033","","turn toaster on"
"15:00:52","593","0.20198639","0.8630978","2.7015817","0.018325329","0.11397338","-0.11872266","","turn toaster on"
"15:00:52","594","-0.007528004","0.83992153","2.7557201","-0.0038807392","0.13448954","-0.26258963","","turn toaster on"
"15:00:52","595","-0.007528004","0.83992153","2.7557201","-0.0031046271","0.10759163","-0.21007171","","turn toaster on"
"15:00:52","596","-0.09209251","0.87363994","2.7653143","0.024491012","0.09374857","-0.23570898","","turn toaster on"
"15:00:52","597","-0.09209251","0.87363994","2.7653143","0.019592822","0.074998856","-0.18856719","","turn toaster on"
"15:00:52","598","-0.21518008","0.9624499","2.7735252","0.086722195","0.0665679","-0.24932382","","turn toaster on"
"15:00:52","599","-0.21518008","0.9624499","2.7735252","0.06937772","0.053254128","-0.19945906","","turn toaster on"
"15:00:52","600","-0.3429462","1.0078537","2.8575435","0.09182525","0.10981798","-0.26178014","","turn toaster on"
"15:00:52","601","-0.3429462","1.0078537","2.8575435","0.07346016","0.087854385","-0.20942412","","turn toaster on"
"15:00:52","602","-0.43177858","1.0708654","2.945747","0.10917741","0.14084625","-0.2386052","","turn toaster on"
"15:00:52","603","-0.43177858","1.0708654","2.945747","0.087341905","0.1126771","-0.19088417","","turn toaster on"
"15:00:52","604","-0.47508702","1.1051742","3.0089154","0.09732056","0.1406765","-0.18735409","","turn toaster on"
"15:00:52","605","-0.47508702","1.1051742","3.0089154","0.07785642","0.1125412","-0.14988327","","turn toaster on"
"15:00:52","606","-0.5973517","1.2048368","-3.080752","0.14201522","-4.781701","-0.21771833","","turn toaster on"
"15:00:52","607","-0.5973517","1.2048368","-3.080752","0.113612175","-3.8253608","-0.17417467","","turn toaster on"
"15:00:52","608","-0.8259778","1.2799715","-2.7944858","0.1509974","-2.8312757","-0.32224065","","turn toaster on"
"15:00:52","609","-0.8259778","1.2799715","-2.7944858","0.12079787","-2.2650206","-0.25779253","","turn toaster on"
"15:00:52","610","-1.2625161","1.4065223","-2.3336587","0.19787896","-1.4433548","-0.55546474","","turn toaster on"
"15:00:52","611","-1.2625161","1.4065223","-2.3336587","0.15830314","-1.154684","-0.44437182","","turn toaster on"
"15:00:52","612","-1.501738","1.4280653","-2.0860863","0.14387691","-0.7256893","-0.54687494","","turn toaster on"
"15:00:52","613","-1.501738","1.4280653","-2.0860863","0.11510146","-0.5805514","-0.43749988","","turn toaster on"
"15:00:52","614","-1.3785931","1.3927882","-2.1877456","0.06385946","-0.5457685","-0.25148404","","turn toaster on"
"15:00:52","615","-1.3785931","1.3927882","-2.1877456","0.0510875","-0.43661475","-0.20118725","","turn toaster on"
"15:00:52","616","-1.1599939","1.3566055","-2.4016545","0.011923909","-0.520419","0.0139296055","","turn toaster on"
"15:00:52","617","-1.1599939","1.3566055","-2.4016545","0.009539127","-0.41633523","0.011143684","","turn toaster on"
"15:00:52","618","-0.9888964","1.2982818","-2.57828","-0.03902769","-0.47436857","0.1457929","","turn toaster on"
"15:00:52","619","-0.9888964","1.2982818","-2.57828","-0.031222105","-0.3794949","0.11663431","","turn toaster on"
"15:00:52","620","-0.9449274","1.2729849","-2.6234126","-0.04521525","-0.33970213","0.12848264","","turn toaster on"
