"Time:","Reading Number:","Azimuth:","Pitch:","Roll:","Acceleration X:","Acceleration Y:","Acceleration Z:","Start/End:","Activity:"
"15:01:11","1135","0.19567353","0.21865654","-3.0476017","-0.11766726","-0.6389377","-0.021762818","","take cream"
"15:01:11","1136","0.19297306","0.24597566","-3.0481498","-0.072278515","-0.5115886","-0.019570634","","take cream"
"15:01:11","1137","0.19297306","0.24597566","-3.0481498","-0.05782284","-0.409271","-0.015656516","","take cream"
"15:01:11","1138","0.18662664","0.31585634","-3.0462751","0.009646267","-0.325917","-0.01760234","","take cream"
"15:01:11","1139","0.18662664","0.31585634","-3.0462751","0.0077170134","-0.2607336","-0.014081866","","take cream"
"15:01:11","1140","0.18198906","0.3315825","-3.0498655","0.018754542","-0.21145892","-0.014975563","","take cream"
"15:01:11","1141","0.18198906","0.3315825","-3.0498655","0.015003651","-0.16916728","-0.011980459","","take cream"
"15:01:11","1142","0.16633268","0.3345035","-3.0668142","0.014339715","-0.14889288","-0.022109464","","take cream"
"15:01:11","1143","0.16633268","0.3345035","-3.0668142","0.011471778","-0.1191144","-0.017687574","","take cream"
"15:01:11","1144","0.15377986","0.33126932","-3.0784757","0.0065900683","-0.104620695","-0.024192303","","take cream"
"15:01:11","1145","0.15377986","0.33126932","-3.0784757","0.005272031","-0.083696604","-0.019353837","","take cream"
"15:01:11","1146","0.1319171","0.33144486","-3.1116076","0.004358053","-0.093462944","-0.032973275","","take cream"
"15:01:11","1147","0.1319171","0.33144486","-3.1116076","0.0034864247","-0.07477045","-0.026378617","","take cream"
"15:01:11","1148","0.10916936","0.35214248","-3.134955","0.01934725","-0.07849407","-0.03930109","","take cream"
"15:01:11","1149","0.10916936","0.35214248","-3.134955","0.015477806","-0.06279516","-0.031440876","","take cream"
"15:01:11","1150","0.09758533","0.38208607","3.1363492","0.036337107","4.9668074","-0.034419917","","take cream"
"15:01:11","1151","0.09758533","0.38208607","3.1363492","0.029069692","3.973446","-0.027535938","","take cream"
"15:01:11","1152","0.096234135","0.39927012","3.1300204","0.03700301","3.1736937","-0.023109704","","take cream"
"15:01:11","1153","0.096234135","0.39927012","3.1300204","0.029602408","2.538955","-0.018487759","","take cream"
"15:01:11","1154","0.09482884","0.4440458","3.1263056","0.059502482","2.0281923","-0.015914448","","take cream"
"15:01:11","1155","0.09482884","0.4440458","3.1263056","0.047601968","1.6225538","-0.01273156","","take cream"
"15:01:11","1156","0.0890537","0.5051897","3.1313536","0.086996675","1.3020816","-0.014805362","","take cream"
"15:01:11","1157","0.0890537","0.5051897","3.1313536","0.06959736","1.0416653","-0.011844292","","take cream"
"15:01:11","1158","0.07885174","0.5851727","3.1410825","0.11966431","0.8411155","-0.017637","","take cream"
