"Time:","Reading Number:","Azimuth:","Pitch:","Roll:","Acceleration X:","Acceleration Y:","Acceleration Z:","Start/End:","Activity:"
"15:01:18","1335","-2.8273761","1.3131747","-0.73704153","0.24141252","-0.19465607","-2.0993476","","take sugar"
"15:01:18","1336","-0.629699","1.2009356","-2.847188","0.10333872","-1.843842","0.07866365","","take sugar"
"15:01:18","1337","-0.629699","1.2009356","-2.847188","0.08267093","-1.4750736","0.06293094","","take sugar"
"15:01:18","1338","-0.3856475","0.81901705","-3.0291371","-0.23939812","-1.3256183","0.24558595","","take sugar"
"15:01:18","1339","-0.3856475","0.81901705","-3.0291371","-0.19151843","-1.0604947","0.19646874","","take sugar"
"15:01:18","1340","-0.32439682","0.53656316","-3.0478814","-0.37917787","-0.86339116","0.20617554","","take sugar"
"15:01:18","1341","-0.32439682","0.53656316","-3.0478814","-0.30334228","-0.6907129","0.16494042","","take sugar"
"15:01:18","1342","-0.30634186","0.40818793","-3.0433667","-0.345374","-0.54895854","0.14639631","","take sugar"
"15:01:18","1343","-0.30634186","0.40818793","-3.0433667","-0.27629918","-0.43916678","0.11711705","","take sugar"
"15:01:18","1344","-0.26506922","0.23650903","-3.0234587","-0.35838252","-0.33540702","0.12671176","","take sugar"
"15:01:18","1345","-0.26506922","0.23650903","-3.0234587","-0.28670603","-0.26832557","0.10136941","","take sugar"
"15:01:18","1346","-0.261578","0.2026337","-2.9919858","-0.25646508","-0.18948221","0.0838885","","take sugar"
"15:01:18","1347","-0.261578","0.2026337","-2.9919858","-0.20517208","-0.15158558","0.06711081","","take sugar"
"15:01:18","1348","-0.3063808","0.35100663","-2.9471486","-0.045439303","-0.085398674","0.017846406","","take sugar"
"15:01:18","1349","-0.3063808","0.35100663","-2.9471486","-0.036351442","-0.06831908","0.01427713","","take sugar"
"15:01:18","1350","-0.33210838","0.40629727","-2.92567","0.015151352","-0.037472248","-0.00916034","","take sugar"
"15:01:18","1351","-0.33210838","0.40629727","-2.92567","0.012121081","-0.029977798","-0.007328272","","take sugar"
"15:01:18","1352","-0.3828269","0.51335967","-2.8811672","0.09534678","0.011620045","-0.046437413","","take sugar"
"15:01:18","1353","-0.3828269","0.51335967","-2.8811672","0.076277435","0.00929594","-0.037149906","","take sugar"
"15:01:18","1354","-0.39352396","0.5644321","-2.874084","0.101879895","0.013103247","-0.038277596","","take sugar"
"15:01:18","1355","-0.39352396","0.5644321","-2.874084","0.08150393","0.01048255","-0.030622095","","take sugar"
"15:01:18","1356","-0.40019232","0.6155428","-2.8652585","0.10609174","0.0154464245","-0.029832363","","take sugar"
"15:01:18","1357","-0.40019232","0.6155428","-2.8652585","0.08487338","0.012357235","-0.023865879","","take sugar"
"15:01:18","1358","-0.3984699","0.633463","-2.8657947","0.08223486","0.009456873","-0.017714769","","take sugar"
"15:01:18","1359","-0.3984699","0.633463","-2.8657947","0.06578791","0.0075654984","-0.014171809","","take sugar"
"15:01:18","1360","-0.40626284","0.65434027","-2.8670468","0.06933212","0.005050659","-0.017571807","","take sugar"
"15:01:18","1361","-0.40626284","0.65434027","-2.8670468","0.0554657","0.0040404797","-0.014057428","","take sugar"
"15:01:18","1362","-0.42481667","0.6928227","-2.8619108","0.07515848","0.007341385","-0.026089013","","take sugar"
"15:01:18","1363","-0.42481667","0.6928227","-2.8619108","0.06012678","0.0058732033","-0.020871222","","take sugar"
"15:01:19","1364","-0.47154725","0.7718186","-2.833142","0.111298144","0.027713776","-0.05408144","","take sugar"
"15:01:19","1365","-0.47154725","0.7718186","-2.833142","0.08903855","0.02217102","-0.043265134","","take sugar"
"15:01:19","1366","-0.4910386","0.7851361","-2.8181999","0.08188486","0.029690504","-0.05020517","","take sugar"
"15:01:19","1367","-0.4910386","0.7851361","-2.8181999","0.06550789","0.023752451","-0.040164143","","take sugar"
"15:01:19","1368","-0.5203095","0.8291933","-2.7930691","0.08765203","0.039106607","-0.055548042","","take sugar"
"15:01:19","1369","-0.5203095","0.8291933","-2.7930691","0.07012159","0.031285286","-0.04443842","","take sugar"
"15:01:19","1370","-0.54252386","0.8547389","-2.7683494","0.076533735","0.044804096","-0.053322226","","take sugar"
"15:01:19","1371","-0.54252386","0.8547389","-2.7683494","0.061226964","0.035843372","-0.042657763","","take sugar"
"15:01:19","1372","-0.5479775","0.87351257","-2.7559228","0.06400049","0.03861618","-0.038489103","","take sugar"
"15:01:19","1373","-0.5479775","0.87351257","-2.7559228","0.05120039","0.030892849","-0.030791283","","take sugar"
"15:01:19","1374","-0.5522056","0.871581","-2.7524378","0.03941506","0.027502298","-0.028015554","","take sugar"
