"Time Stamp","Time Interval","X Acceleration","Y Acceleration","Z Acceleration"
"15:01:11","1135","-0.11766726","-0.6389377","-0.021762818"
"15:01:11","1136","-0.072278515","-0.5115886","-0.019570634"
"15:01:11","1137","-0.05782284","-0.409271","-0.015656516"
"15:01:11","1138","0.009646267","-0.325917","-0.01760234"
"15:01:11","1139","0.0077170134","-0.2607336","-0.014081866"
"15:01:11","1140","0.018754542","-0.21145892","-0.014975563"
"15:01:11","1141","0.015003651","-0.16916728","-0.011980459"
"15:01:11","1142","0.014339715","-0.14889288","-0.022109464"
"15:01:11","1143","0.011471778","-0.1191144","-0.017687574"
"15:01:11","1144","0.0065900683","-0.104620695","-0.024192303"
"15:01:11","1145","0.005272031","-0.083696604","-0.019353837"
"15:01:11","1146","0.004358053","-0.093462944","-0.032973275"
"15:01:11","1147","0.0034864247","-0.07477045","-0.026378617"
"15:01:11","1148","0.01934725","-0.07849407","-0.03930109"
"15:01:11","1149","0.015477806","-0.06279516","-0.031440876"
"15:01:11","1150","0.036337107","4.9668074","-0.034419917"
"15:01:11","1151","0.029069692","3.973446","-0.027535938"
"15:01:11","1152","0.03700301","3.1736937","-0.023109704"
"15:01:11","1153","0.029602408","2.538955","-0.018487759"
"15:01:11","1154","0.059502482","2.0281923","-0.015914448"
"Configuration File Used:"
"{"
"Username = mc"
"File = /data/Breakfast1.csv"
"Task = all"
"Acceleration Process = 1"
"Analysis = Pause:2.5"
"Analysis = Direction:3.5:1"
"Analysis = Tasktime"
"Analysis = Acceleration"
"}"
