"Time Stamp","Time Interval","X Acceleration","Y Acceleration","Z Acceleration"
"15:00:47","450","-0.082488894","-0.13108301","0.08188897"
"15:00:47","451","-0.065991044","-0.104866266","0.06551117"
"15:00:47","452","-0.030710995","-0.07879281","0.030270755"
"15:00:47","453","-0.024568796","-0.063034296","0.024216592"
"15:00:47","454","0.005766332","-0.040518284","-0.026849508"
"15:00:47","455","0.004613042","-0.032414436","-0.021479607"
"15:00:47","456","0.0024195313","-0.05608797","-0.033029854"
"15:00:47","457","0.0019356608","-0.044870377","-0.026423872"
"15:00:47","458","0.008561552","-0.10619497","-0.031622946"
"15:00:47","459","0.0068492293","-0.08495593","-0.025298357"
"15:00:47","460","0.023019075","-0.13152003","0.0033686757"
"15:00:47","461","0.018415213","-0.10521603","0.0026949048"
"15:00:47","462","0.0397861","-0.26779628","0.17008847"
"15:00:47","463","0.03182888","-0.21423697","0.13607079"
"15:00:47","464","-0.010603547","4.684208","0.3708548"
"15:00:47","465","-0.008482814","3.7473664","0.29668385"
"15:00:47","466","-0.03115338","2.8781562","0.5267125"
"15:00:47","467","-0.024922669","2.302525","0.42136997"
"15:00:47","468","-0.017908275","1.8143668","0.46228057"
"15:00:47","469","-0.014326632","1.4514935","0.36982447"
"Configuration File Used:"
"{"
"Username = mc"
"File = /data/Breakfast1.csv"
"Task = all"
"Acceleration Process = 1"
"Analysis = Pause:2.5"
"Analysis = Direction:3.5:1"
"Analysis = Tasktime"
"Analysis = Acceleration"
"}"
