"Time Stamp","Time Interval","X Acceleration","Y Acceleration","Z Acceleration"
"15:00:53","621","-0.03617215","-0.27176166","0.102786124"
"15:00:53","622","-0.06636596","-0.2759266","0.14161164"
"15:00:53","623","-0.053092718","-0.22074127","0.1132893"
"15:00:53","624","-0.062087893","-0.21519446","0.12547094"
"15:00:53","625","-0.04967034","-0.17215562","0.100376725"
"15:00:53","626","-0.07712364","-0.1790309","0.11811286"
"15:00:53","627","-0.061698914","-0.14322472","0.09449029"
"15:00:53","628","-0.055213094","-0.119627476","0.08097768"
"15:00:53","629","-0.0441705","-0.09570193","0.06478214"
"15:00:53","630","-0.05278766","-0.10531068","0.080979824"
"15:00:53","631","-0.04223013","-0.08424854","0.06478387"
"15:00:53","632","-0.00765121","-0.091267824","0.07396287"
"15:00:53","633","-0.00612092","-0.07301402","0.059170306"
"15:00:53","634","-0.021472096","-0.106610775","0.1049552"
"15:00:53","635","-0.017177701","-0.085288525","0.08396417"
"15:00:53","636","-0.009503722","-0.037034273","0.044166565"
"15:00:53","637","-0.00760293","-0.029627323","0.035333276"
"15:00:53","638","-0.020101428","-0.08732581","0.094664216"
"15:00:53","639","-0.016081214","-0.0698607","0.0757314"
"15:00:53","640","-0.047735453","-0.1345396","0.1521199"
"Configuration File Used:"
"{"
"Username = mc"
"File = /data/Breakfast1.csv"
"Task = all"
"Acceleration Process = 1"
"Analysis = Pause:2.5"
"Analysis = Direction:3.5:1"
"Analysis = Tasktime"
"Analysis = Acceleration"
"}"
